nct_id	disease	type	txt
NCT00606476	alz	exclusion	ANY one of the following will exclude a subject from being enrolled into the study: 1. Significant neurological disease other than AD that may affect cognition. 2. Screening visit brain MRI scan (ie, Study 201 Visit 21 (Week 71), or for Study 102, the Study 251 Screening Visit) indicative of any other significant abnormality including but not limited to multiple microhemorrhages or evidence of a single prior hemorrhage >1 cm3, multiple lacunar infarcts or evidence of a single prior infarct >1 cm3, evidence of a cerebral contusion, encephalomalacia, arachnoid cysts, or brain tumors (eg, meningioma) unless approved by the medical monitor. 3. Current presence of a clinically significant major psychiatric disorder according to the criteria of the Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition (DSM IV) or any clinically significant symptom that could affect the subject's ability to participate in the study. 4. Current clinically significant systemic illness that is likely to result in deterioration of the subject's condition or affect the subject's safety during the study. 5. History of clinically evident stroke or history of clinically significant carotid or vertebrobasilar stenosis or plaque. 6. History of seizures, excluding febrile seizures in childhood. 7. Weight greater than 120 kg (264 lbs). 8. History or evidence of any clinically significant autoimmune disease or disorder of the immune system. 9. Clinically significant infection within the last 30 days (eg, chronic persistent or acute infection). 10. Treatment with immunosuppressive medications (eg, systemic corticosteroids) within the last 90 days (topical and nasal corticosteroids and inhaled corticosteroids for asthma are permitted) or chemotherapeutic agents for malignancy within the last three years. 11. Myocardial infarction within the last two years. 12. History of cancer within the last five years, with the exception of basal cell carcinoma, and nonmetastatic squamous cell carcinoma of the skin. 13. Other clinically significant abnormality on screening (ie, Study 201 Visit 22 [Week 78], or Study 102 Visit 11 [Week 16]) physical, neurological, laboratory, or ECG examination (eg, atrial fibrillation) that could compromise the study or be detrimental to the subject. 14. Hemoglobin less than 11 g/dL at screening (ie, Study 201 Visit 22 [Week 78], or Study 102 Visit 11 [Week16]). 15. Smoking more than 20 cigarettes per day. 16. History of alcohol or drug dependence or abuse within the last two years. 17. Current use of anticonvulsant for seizures, anti-Parkinson's, anticoagulant (excluding the use of aspirin 325 mg/day or less), or narcotic medications. 18. Any prior experimental treatment with AN1792 or other experimental immunotherapeutic or vaccine for AD (other than bapineuzumab). 19. Any known hypersensitivity to any of the excipients contained in the study drug formulation. 20. Women of childbearing potential. 21. Presence of pacemakers, aneurysm clips, artificial heart valves, ear implants, cerebrospinal fluid (CSF) shunts, metal fragments or foreign objects in the eyes, skin, or body that would contraindicate a brain MRI scan (unless otherwise approved by the Sponsor and/or its designees).
NCT00633282	fl	inclusion	1. Patients must have an age range between 18 to 65 years (inclusive). 2. Patients with fatty liver confirmed by ultrasound. 3. Patients must meet the criteria for impaired glucose regulation or type 2 diabetes mellitus (FPG ≥ 5.6 mmol/L and/or a two hour glucose value ≥ 7.8 mmol/L). 4. Course of diabetic mellitus no more than 1 years 5. Diabetic patients have not received anti-diabetic drugs, including insulin, biguanides, sulfonylureas, thiazolidinediones, Alpha-glucosidase inhibitors, or glinides for 4 weeks before the time of enrollment 6. Patients have not received lipid-regulating drugs (statins, fibrates)for 4 weeks before the time of enrollment 7. Blood pressure < 160/100 mmHg,after receiving lifestyle therapy and effective anti-hypertensive drugs. 8. Patients must stopped other drugs medications for four weeks prior to entering the treatment period, such as: silybin, ursodeoxycholic acid, Polyene Phosphatidylcholine, vitamin E, some herbs with effect of regulating lipid and protecting liver function, etc. 9. Liver fat content(LFC) assessed by 1H MRS ≥ 13%(LFC was calculated by dividing the integral of the methylene groups in fatty acid chains of the hepatic triglycerides by the sum of methylene groups and water).
NCT00633282	fl	exclusion	1. Any causes of chronic liver disease other than NAFLD (such as - but not restricted to - alcohol or drug abuse, medication, chronic hepatitis B or C, autoimmune, etc.); 2. Patients with significantly impaired liver function: ALT or AST ≥ 2 times upper limit of normal; 3. HBsAg (+) and/or HCV-Ab (+); 4. Patients with type 1 diabetes mellitus or gestational diabetes or special type diabetes, and patients with BMI < 22 Kg/m2; 5. Course of diabetes more than 1 years; 6. Diabetics patients who have taken or are taking oral glucose-lowering drugs or insulin; 7. Diabetics patients with a HbA1c > 7.5% on initial visit; 8. Patients with severe diabetes complications (diabetes ketoacidosis, diabetes coma or with symptomatic of diabetes coma; dysfunction of nerve, retinopathy, dysfunction of kidney）; 9. Patients with serum creatinine ≥ 1.5 mg/dL (133 umol/L); 10. Patients with a history of clinically significant heart disease (myocardial infarct, heart failure, and or severe cardiac rhythm); 11. Complicating severe infection, within 6 months after operation, severe trauma; 12. Patients with excess alcohol consumption≥140g/week(male); ≥ 70g/week(female); 13. Patients have participated other clinical trials within 24 weeks; 14. Patients with a history of drug allergy to TZDs and berberine; 15. Patients wth gestation or possible gestation or lactation, or males or females who expecting gestation during clinical trial; 16. Mental diseases patients; 17. Those who refuse to sign informed consent; 18. Any other conditions, which, in the opinion of the investigators would impede competence or compliance or possibility of hindering completion of the study; 19. Patients with serum triglyceride ≥ 5.0 mmol/L; 20. Patients with thyroid disease, including hyperthyroidism or hypothyroidism.
NCT00650546	fl	inclusion	Well documented NASH based on clinical and histological criteria. Liver biopsy must have been obtained within 12-months prior to initiation of the study.
NCT00650546	fl	exclusion	Clinical or histological evidence of cirrhosis.
NCT00650546	fl	inclusion	Subjects must have known diabetes (either diet controlled or only on Metformin or sulfonylureas such as glyburide or glipizide).
NCT00650546	fl	inclusion	Subjects must be 18 year or older.
NCT00650546	fl	exclusion	Co-existing etiologies for chronic liver disease (hepatitis B or C, autoimmune or hemochromatosis, etc.).
NCT00650546	fl	exclusion	Known human immunodeficiency virus infection.
NCT00650546	fl	exclusion	Current or history of significant alcohol consumption within past 5 years. Significant alcohol consumption is defined as >20 grm/day in females and >30 grms/day in males or if alcohol consumption cannot satisfactorily be quantified.
NCT00650546	fl	exclusion	Serum creatinine of greater than or equal to 2 mg/dl.
NCT00650546	fl	exclusion	Active, serious medical disease (cardiac, renal, pulmonary, dermatologic, psychiatric illness) with likely life expectancy less 5 years.
NCT00650546	fl	exclusion	Current or previous malignancy with expected life expectancy less than 5-years (other than basal cell cancer of the skin).
NCT00650546	fl	exclusion	Use of drugs historically associated with NASH.
NCT00650546	fl	exclusion	Histological evidence of malignancy, 4+ iron deposition, or any other type of liver disease.
NCT00650546	fl	exclusion	Active substance abuse, such as alcohol,inhaled or injection drugs with the previous one year.
NCT00650546	fl	exclusion	Known intolerance or allergy to exenatide (Byetta).
NCT00650546	fl	exclusion	History of neuroglycopenia.
NCT00650546	fl	exclusion	Women of childbearing potential must have had a negative pregnancy test prior to starting the study and should be willing to avoid pregnancy during the study period.
NCT00650546	fl	exclusion	Women must not be nursing.
NCT00650546	fl	exclusion	Uncontrolled diabetes (hemoglobin A1C greater than or equal to 9%).
NCT00650546	fl	exclusion	Insulin or TZD dependant DM.
NCT00650546	fl	exclusion	Alanine aminotransferase or aspartate aminotransferase > 300 IU/L.
NCT00666016	fl	inclusion	Adult subjects older than 18 years.
NCT00666016	fl	inclusion	Persistent ALT elevation (> 2 times the ULN of the local laboratory of the investigating site) over 6 months prior to entry into study.
NCT00666016	fl	inclusion	No more than one ALT value within the normal range in the past year.
NCT00666016	fl	inclusion	Patients must have had an ALT measurement at least once every 6 months within the year before inclusion.
NCT00666016	fl	inclusion	Histologically confirmed diagnosis of steatohepatitis on biopsy within 2 years prior to entry into protocol.
NCT00666016	fl	inclusion	If applicable have a stable metabolic condition (diagnosis made at least 6 months before inclusion), without major weight or laboratory tests changes.
NCT00666016	fl	inclusion	Negative pregnancy test or post menopausal.
NCT00666016	fl	inclusion	Compensated liver disease with the following hematologic, biochemical, and serological criteria on entry into protocol:
NCT00666016	fl	inclusion	Hemoglobin > 11 gm/dL for females and > 12 gm/dL for males
NCT00666016	fl	inclusion	White blood cell (WBC) > 2.5 K/UL
NCT00666016	fl	inclusion	Neutrophil count > 1.5 K/UL
NCT00666016	fl	inclusion	Platelets > 100 K/UL
NCT00666016	fl	inclusion	Total bilirubin < 35 µmol/L)
NCT00666016	fl	inclusion	Albumin > 36 g/L
NCT00666016	fl	inclusion	TP > 80% .
NCT00666016	fl	inclusion	Serum creatinine within normal limits
NCT00666016	fl	inclusion	No other cause of chronic liver disease (autoimmune,primary biliary cirrhosis, HBV, Wilson, alpha-1-antitrypsin deficit, hemochromatosis etc\dots )
NCT00666016	fl	inclusion	If applicable, have a stable diabetes, defined as HbA1c < 9% and fasting glycemia < 10 mmol/L,no changes in medication in the previous 6 months, and no new symptoms associated with diabetes in the previous 3 months.
NCT00666016	fl	exclusion	Any other condition which, in the opinion of the investigator would impede competence or compliance or possibly hinder completion of the study.
NCT00666016	fl	exclusion	Body mass index (BMI) >40 kg/m2 (obesity Grade III).
NCT00666016	fl	inclusion	Have an electrocardiogram (ECG) without any clinically significant abnormality.
NCT00666016	fl	inclusion	Subjects must be willing to give written informed consent.
NCT00666016	fl	exclusion	Evidence of another form of liver disease.
NCT00666016	fl	exclusion	History of excess alcohol ingestion: daily alcohol consumption >30 g/day (3 drinks per day) for males and >20 g/day (2 drinks/day) for females.
NCT00666016	fl	exclusion	Unstable metabolic condition: Weight change > +/- 10% in the previous year, diabetes with poor glycemic control (HbA1c >9%),introduction of an antidiabetic or of an anti-obesity drug in the past 6 months prior to screening.
NCT00666016	fl	exclusion	History of gastrointestinal bypass surgery or ingestion of drugs known to produce hepatic steatosis including corticosteroids,high-dose estrogens, methotrexate, tetracycline or amiodarone in the previous 6 months.
NCT00666016	fl	exclusion	Significant systemic or major illnesses other than liver disease,including congestive heart failure, coronary artery disease, cerebrovascular disease, pulmonary disease, renal failure, organ transplantation, serious psychiatric disease,malignancy that, in the opinion of the investigator would preclude treatment with TRO19622 and/or adequate follow up.
NCT00666016	fl	exclusion	HIV infection.
NCT00666016	fl	exclusion	Active substance abuse, such as inhaled or injection drugs within the previous year.
NCT00666016	fl	exclusion	Pregnancy or inability to practice adequate contraception in women of child-bearing potential.
NCT00666016	fl	exclusion	Active malignancy except cutaneous basocellular carcinoma.
NCT00666016	fl	exclusion	History of, or current cardiac dysrhythmias and / or a history of cardiovascular disease, including myocardial infarction, except patients with only well controlled hypertension.
NCT00666016	fl	exclusion	Participation in any other investigational drug or therapy study within the previous 3 months.
NCT00666016	fl	exclusion	Type 1 diabetes or Insulin-treated type 2 diabetes.
NCT00666016	fl	exclusion	Hemostasis disorders or current treatment with anticoagulants.
NCT00666016	fl	exclusion	Be possibly dependent on the Investigator or the Sponsor (eg, including, but not limited to, affiliated employee).
