nct_id	disease	type	txt
NCT00104273	alz	exclusion	Neurological disorders affecting cognition or the ability to assess it that are not associated with Alzheimer's Disease, such as Parkinson's disease, multi-infarct dementia, dementia due to cerebrovascular disease, Huntington's disease, Pick's disease, Creutzfeld-Jacob disease, Lewy Body disease, normal pressure hydrocephalus, brain tumor, progressive supranuclear palsy, seizure disorder, subdural hematoma, or multiple sclerosis, as well as patients with human immunodeficiency virus (HIV) disease, neurosyphilis, or a history of significant head trauma followed by persistent neurological deficits or known structural brain abnormalities.
NCT00104273	alz	inclusion	Gender distribution: men and women. Women of child-bearing potential (< 1 year post-menopausal) must be practicing effective contraception and have a negative serum b-hCG at Screening.
NCT00104273	alz	inclusion	Diagnosis: diagnostic evidence of probable Alzheimer's Disease consistent with DSM-IV 290.00 or 290.10 and NINCDS ADRDA criteria. This evidence may be compiled during Screening but must be fully documented in the patient's study file before the Baseline visit.
NCT00104273	alz	exclusion	Known hypersensitivity to cholinesterase inhibitors or MAO or MAO-B inhibitors.
NCT00104273	alz	exclusion	Use of any unapproved prior or concomitant medications, including:
NCT00104273	alz	exclusion	Recent (<= 6 weeks) or concomitant use of SSRIs. (SSRIs and tricyclic and tetracyclic antidepressants in low doses are permissible, as follows: citalopram <= 20 mg daily, escitalopram <= 10 mg daily, and sertraline 25-100 mg daily).
NCT00104273	alz	inclusion	Patients with hypothyroidism who are on a stable dose of medication for at least 12 weeks prior to Screening, have normal TSH and free T4 at screening, and are considered euthyroid will be eligible. This stable dose must be maintained throughout the study.
NCT00104273	alz	exclusion	Recent (<= 1 week) or concomitant use of meperidine.
NCT00104273	alz	exclusion	Recent (<= 12 weeks) or concomitant use of other MAO inhibitors.
NCT00104273	alz	exclusion	Patients taking (a) Aricept® doses other than 10 mg daily (or 10 mg for < 8 weeks); (b) other medications for Alzheimer's Disease except for stable, prescribed doses of 20 mg daily memantine for at least 4 weeks (preceded by titration to 20 mg daily).
NCT00104273	alz	exclusion	No reliable caregiver.
NCT00104273	alz	exclusion	Women who are pregnant or breast-feeding.
NCT00104273	alz	inclusion	Patients must be sufficiently fluent in English to be capable of reliably completing all study assessments.
NCT00104273	alz	exclusion	Recent (<= 1 week) or concomitant use of dextromethorphan.
NCT00104273	alz	exclusion	Insulin-dependent diabetes or diabetes not stabilized by diet and/or oral hypoglycemic agents as demonstrated by an Hb A1c of > 8.0% or a random serum glucose value of > 170 mg/dL. 10. Evidence of clinically significant, active gastrointestinal, renal, hepatic, respiratory, endocrine, or cardiovascular system disease. Patients with right bundle branch block (complete or partial) may be included in the study, but patients with left bundle branch block are excluded. 11. History of malignant neoplasms (does not include basal or squamous cell carcinoma of the skin) treated within 5 years prior to study entry, current evidence of malignant neoplasm, recurrent, metastatic disease, or major risk factors for malignant melanoma (xeroderma pigmentosum, personal history of melanoma, more than 100 moles, and puva or other radiotherapy. 12. Donation of blood or blood products during 30 days prior to Screening or plans to donate blood while participating in the study or within 30 days after completion of the study. 13. Women who are pregnant or breast-feeding. 14. Patients and/or caregivers who are unwilling or unable to fulfill the requirements of the study. 15. Known hypersensitivity to cholinesterase inhibitors or MAO or MAO-B inhibitors. 16. Use of any unapproved prior or concomitant medications, including:
NCT00104273	alz	exclusion	Recent (<= 1 week) or concomitant use of sympathomimetics (including ephedra supplements).
NCT00104273	alz	exclusion	Patients and/or caregivers who are unwilling or unable to fulfill the requirements of the study.
NCT00104273	alz	exclusion	Recent (<= 1 week) or concomitant use of gentamicin. 17. Any condition that would make the patient or the caregiver, in the opinion of the Investigator, unsuitable for the study. 18. Involvement in any other investigational trial in the preceding 3 months or likely involvement in any other investigational trial during the course of this study. 19. Contraindications to MRI scanning, including CNS aneurysm clips, implanted neural stimulators, implanted cardiac pacemakers or defibrillators, cochlear implants, metallic ocular foreign body, insulin pump, or metal shrapnel or bullet.
NCT00104273	alz	exclusion	Donation of blood or blood products during 30 days prior to Screening or plans to donate blood while participating in the study or within 30 days after completion of the study.
NCT00104273	alz	exclusion	Insulin-dependent diabetes or diabetes not stabilized by diet and/or oral hypoglycemic agents as demonstrated by an Hb A1c of > 8.0% or a random serum glucose value of > 170 mg/dL.
NCT00104273	alz	exclusion	Evidence of clinically significant, active gastrointestinal, renal, hepatic, respiratory, endocrine, or cardiovascular system disease. Patients with right bundle branch block (complete or partial) may be included in the study, but patients with left bundle branch block are excluded.
NCT00104273	alz	exclusion	History of malignant neoplasms (does not include basal or squamous cell carcinoma of the skin) treated within 5 years prior to study entry, current evidence of malignant neoplasm, recurrent, metastatic disease, or major risk factors for malignant melanoma (xeroderma pigmentosum, personal history of melanoma, more than 100 moles, and puva or other radiotherapy.
NCT00105105	alz	exclusion	cyclosporine (Neoral®, Sandimmune®)
NCT00105105	alz	exclusion	Previous participation in a trial using mifepristone, or known sensitivity or allergy to C-1073 (mifepristone) or its constituents
NCT00105105	alz	exclusion	Body Mass Index (BMI) over 35 Prohibited Medications: Medications known to significantly induce or inhibit the metabolism of CYP 3A4, specifically:
NCT00105105	alz	exclusion	midazolam (Versed®)
NCT00105105	alz	exclusion	memantine (Namenda)
NCT00105105	alz	exclusion	nicardipine (Cardene®)
NCT00105105	alz	exclusion	nifedipine (Adalat®, Procardia®)
NCT00105105	alz	exclusion	carbamazepine (Carbatrol® Tegretol®)
NCT00105105	alz	exclusion	modafinil (Provigil®)
NCT00105105	alz	exclusion	all systemic and inhaled pulmonary corticosteroids
NCT00105105	alz	exclusion	paclitaxel (Taxol®)
NCT00105105	alz	exclusion	tamoxifen (Nolvadex®)
NCT00105105	alz	exclusion	Patient may also not take St. John's Wort during the study or within 7 days prior to study entry
NCT00105105	alz	exclusion	sirolimus (Rapamune®)
NCT00105105	alz	inclusion	On a stable dose of an acetylcholinesterase inhibitor for at least 12 weeks prior to screening visit
NCT00105105	alz	inclusion	Ambulatory, or ambulatory with walker or cane
NCT00105105	alz	exclusion	tacrolimus (Gengraf®)
NCT00105105	alz	exclusion	thioridizine
NCT00105105	alz	exclusion	the use of grapefruit juice will be excluded during the course of the study.
NCT00105105	alz	exclusion	quinidine
NCT00105105	alz	exclusion	felodipine (Lexxel®, Plendil®)
NCT00105105	alz	exclusion	warfarin (Coumadin)
NCT00105105	alz	exclusion	Participation in a clinical investigation of any drug, or other biological or investigational therapy within 30 days prior to dosing
NCT00105105	alz	exclusion	Evidence of other psychiatric or neurologic disorders (e.g., stroke, schizophrenia, or Parkinson disease)
NCT00105105	alz	exclusion	Hachinski ischemia score of 5 or more
NCT00105105	alz	exclusion	Known hypersensitivity to cholinesterase inhibitors
NCT00105105	alz	exclusion	Use of systemic or pulmonary inhaled corticosteroids within the 30 days prior to randomization, or require use of these medications during the study
NCT00105105	alz	exclusion	Use of memantine (Namenda) within the 30 days prior to randomization, or require use of this medication during the study
NCT00105105	alz	exclusion	Currently taking medications known to significantly induce or inhibit the metabolism of CYP 3A4, or have taken these medications 7 days prior to randomization (see list below under prohibited medications)
NCT00105105	alz	inclusion	Sufficient hearing and vision to enable the patient to comply with the study procedures
NCT00105105	alz	inclusion	Caregiver available to participate in the assessment of the patient and monitor dosing
NCT00105105	alz	exclusion	pimozide (Orap®)
NCT00105105	alz	exclusion	A clinically significant medical condition, including lab abnormality, which in the opinion of the investigator would place the patient at undue risk, or would impair the patient's ability to participate in the study. These include but are not limited to: history of cerebral vascular accident (CVA), adrenal insufficiency, porphyrias, autoimmune disorders, type I diabetes, chronic obstructive pulmonary disease (COPD), hematologic or oncologic disorders in the previous 2 years, vitamin B12 or folate deficiency
